year,category,region,nhospotal,nbeds,ybeds,nill,nvillage_ill,bed_days,dvisits,hvisits,ndoctors,nnursing
2020,Ц Р Л,Черкаська,20,3146,3195,86628,50134,732835,1728528,758,1182,2655.25
2020,Ц Р Л,Чернівецька,11,2061,2009.24,49637,35400,440477,1268102,4097,859,1555.5
2020,Ц Р Л,Чернігівська,19,2785,2978.5,72350,36585,711846,1362318,1791,822.75,1919
2020,Ц Р Л,м.Київ,0,0,0,0,0,0,0,0,0,0
2020,Ц Р Л,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,Вінницька,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,Волинська,7,243,247,5603,3216,54051,141763,2562,97.5,195
2020,Районні лікарні,Дніпропетровська,1,30,48,1402,217,13056,49823,8257,11.5,21.5
2020,Районні лікарні,Донецька,1,100,100,2045,539,22023,88695,0,29.5,67.5
2020,Районні лікарні,Житомирська,1,60,60,1481,1481,15054,7011,113,10.5,41.75
2020,Районні лікарні,Закарпатська,9,2037,2140,54465,38177,462673,1071703,724,756.5,1570.5
2020,Районні лікарні,Запорізька,1,40,40,786,380,7977,1012,0,5,14.5
2020,Районні лікарні,Івано-Франківська,6,500,503,9710,6378,95120,393937,15008,210.75,493.25
2020,Районні лікарні,Київська,1,68,68,1990,1057,17076,44237,106,28.75,66.75
2020,Районні лікарні,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,Луганська,1,60,60,1457,849,14887,27288,40,16.75,37
2020,Районні лікарні,Львівська,17,1133,1117,23688,14147,262615,793959,50779,445.25,944.5
2020,Районні лікарні,Миколаївська,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,Одеська,1,65,65,2151,2124,14913,15841,101,16.5,48.25
2020,Районні лікарні,Полтавська,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,Рівненська,6,235,241,5731,4130,57284,104470,3248,70.5,163
2020,Районні лікарні,Сумська,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,Тернопільська,15,1014,1059,24918,16044,226409,646543,9484,452,907.75
2020,Районні лікарні,Харківська,3,130,136,2643,1029,26603,108538,550,59.75,125.5
2020,Районні лікарні,Херсонська,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,Хмельницька,4,116,116.82,1386,1119,14766,24110,153,17.75,32.25
2020,Районні лікарні,Черкаська,1,52,52,595,569,6919,13001,2,15.25,28.5
2020,Районні лікарні,Чернівецька,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,Чернігівська,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,м.Київ,0,0,0,0,0,0,0,0,0,0
2020,Районні лікарні,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Вінницька,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Волинська,1,15,15,346,346,2851,0,0,1.25,6.5
2020,Дільничні лікарні,Дніпропетровська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Донецька,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Житомирська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Закарпатська,4,55,77,1517,1500,15053,17797,813,20.25,48.5
2020,Дільничні лікарні,Запорізька,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Івано-Франківська,1,10,10,299,299,4360,1413,302,3.5,7.5
2020,Дільничні лікарні,Київська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Луганська,1,25,25,0,0,0,0,0,0,0
2020,Дільничні лікарні,Львівська,1,25,25,414,194,5090,2250,177,3.5,15.75
2020,Дільничні лікарні,Миколаївська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Одеська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Полтавська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Рівненська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Сумська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Тернопільська,1,0,2,57,24,714,0,0,1,0
2020,Дільничні лікарні,Харківська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Херсонська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Хмельницька,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Черкаська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Чернівецька,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,Чернігівська,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,м.Київ,0,0,0,0,0,0,0,0,0,0
2020,Дільничні лікарні,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2020,Пологові будинки,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2020,Пологові будинки,Вінницька,2,215,148.8,5613,808,22506,66656,1445,113.5,194.75
2020,Пологові будинки,Волинська,2,230,240,6805,2559,51485,124548,13690,124.75,265.75
2020,Пологові будинки,Дніпропетровська,6,727,733,23679,4073,168557,108010,2,375.5,725.25
2020,Пологові будинки,Донецька,3,390,390,10697,846,58895,58292,215,167.5,343
2020,Пологові будинки,Житомирська,1,115,115,2878,1155,25362,26918,0,89.25,150.75
2020,Пологові будинки,Закарпатська,1,159,158,5189,3380,30885,47735,192,76,131.75
2020,Пологові будинки,Запорізька,5,544,544,16062,2079,125914,352722,178,376.75,642.5
2020,Пологові будинки,Івано-Франківська,2,410,403,9483,3871,79265,101249,973,201,356.25
2020,Пологові будинки,Київська,2,260,260,6573,1805,41572,54776,111,169,264.5
2020,Пологові будинки,Кіровоградська,1,120,126,5259,1194,31960,53916,233,90.25,192.25
2020,Пологові будинки,Луганська,0,0,0,0,0,0,0,0,0,0
2020,Пологові будинки,Львівська,4,579,400,16740,6642,106144,120184,1051,281.75,480.5
2020,Пологові будинки,Миколаївська,3,300,281,8902,2104,53270,204638,1575,156.5,250
2020,Пологові будинки,Одеська,5,600,600,19390,2385,130588,323969,10349,384,622.75
2020,Пологові будинки,Полтавська,2,371,371,10665,1912,61144,103397,552,171,360.5
2020,Пологові будинки,Рівненська,3,369,369,10565,4341,76129,189150,1349,233.25,405.25
2020,Пологові будинки,Сумська,2,295,295,6676,1668,43681,98046,12,139,267.75
2020,Пологові будинки,Тернопільська,1,160,160,4203,2094,31348,11844,0,85.25,150.75
2020,Пологові будинки,Харківська,7,1175,1175,23751,2235,157151,105125,729,472.25,912.5
2020,Пологові будинки,Херсонська,1,105,105,3904,608,23961,105836,17,68,139.5
2020,Пологові будинки,Хмельницька,2,320,320,8424,2075,62913,146844,1468,170,336
2020,Пологові будинки,Черкаська,2,275,275,5394,1242,37741,118367,102,143,266.25
2020,Пологові будинки,Чернівецька,2,258,362.3,8052,3294,37466,102062,29,173.5,298.75
2020,Пологові будинки,Чернігівська,2,265,271.2,7555,2583,46687,150658,75,143.5,271.25
2020,Пологові будинки,м.Київ,8,1290,1332,59429,6690,283433,281001,1111,713.75,1311.75
2020,Пологові будинки,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Вінницька,2,330,330,4089,1356,57950,21237,0,61,135.25
2020,Клініки НДІ,Волинська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Дніпропетровська,3,620,620,13756,1117,177547,116087,0,129.75,262
2020,Клініки НДІ,Донецька,1,90,90,1370,237,27533,13839,0,45.5,87.25
2020,Клініки НДІ,Житомирська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Закарпатська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Запорізька,1,160,160,2927,171,33845,54659,0,51.25,72.5
2020,Клініки НДІ,Івано-Франківська,1,60,60,914,179,10763,5193,0,10.25,23.75
2020,Клініки НДІ,Київська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Луганська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Львівська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Миколаївська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Одеська,3,605,605,9419,1157,60594,89734,0,230.75,401.75
2020,Клініки НДІ,Полтавська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Рівненська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Сумська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Тернопільська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Харківська,2,270,206,2456,135,31090,53523,0,85.25,142.5
2020,Клініки НДІ,Херсонська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Хмельницька,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Черкаська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Чернівецька,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,Чернігівська,0,0,0,0,0,0,0,0,0,0
2020,Клініки НДІ,м.Київ,2,700,700,24760,5325,153984,122768,0,224,342.25
2020,Клініки НДІ,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Вінницька,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Волинська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Дніпропетровська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Донецька,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Житомирська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Закарпатська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Запорізька,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Івано-Франківська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Київська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Луганська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Львівська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Миколаївська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Одеська,1,50,50,1,0,2248,0,0,1.5,4.5
2020,Лепрозорії,Полтавська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Рівненська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Сумська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Тернопільська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Харківська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Херсонська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Хмельницька,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Черкаська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Чернівецька,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,Чернігівська,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,м.Київ,0,0,0,0,0,0,0,0,0,0
2020,Лепрозорії,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2020,Психіатричні,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2020,Психіатричні,Вінницька,2,905,1012.3,8285,4657,254507,35475,16,173.5,431
2020,Психіатричні,Волинська,1,504,499,3424,1906,183018,19850,8,56.25,198.5
2020,Психіатричні,Дніпропетровська,3,1672,1995,14950,2317,641807,138585,239,181,546.25
2020,Психіатричні,Донецька,3,1010,1017,6254,922,250117,165658,834,130.25,377.75
2020,Психіатричні,Житомирська,2,461,488.2,2577,1091,135167,29870,197,57.25,179.25
2020,Психіатричні,Закарпатська,2,355,355,3234,2166,142466,9127,35,44,91.5
2020,Психіатричні,Запорізька,2,953,1405,7909,1628,209790,176082,303,129.25,300.25
2020,Психіатричні,Івано-Франківська,3,686,726,6345,3650,191741,16361,50,76.5,252.75
2020,Психіатричні,Київська,2,1015,1015,5970,2818,226732,10490,0,98.25,280.25
2020,Психіатричні,Кіровоградська,2,540,593,4756,1588,197494,31050,111,52.75,201
2020,Психіатричні,Луганська,2,670,692.5,3720,1002,189788,19561,448,48,153.25
2020,Психіатричні,Львівська,2,1233,1298,8069,3276,404017,15587,0,206.25,542.5
2020,Психіатричні,Миколаївська,1,645,664,4518,1134,188145,72215,173,71.25,207.5
2020,Психіатричні,Одеська,4,1825,2084,8996,3099,613384,112390,278,185,459.75
2020,Психіатричні,Полтавська,1,920,920,3703,1246,254833,63804,722,121.75,317
2020,Психіатричні,Рівненська,2,580,580,4525,2878,184681,0,0,42.5,173
2020,Психіатричні,Сумська,2,825,879.9,7189,2383,285512,48402,1047,83,321.25
2020,Психіатричні,Тернопільська,3,1040,1040,11649,6401,264882,20381,0,123.5,304.5
2020,Психіатричні,Харківська,3,1950,1979,7416,1599,546376,182,0,166,500.25
2020,Психіатричні,Херсонська,1,570,676.7,4227,1315,430705,72573,0,43.25,132.75
2020,Психіатричні,Хмельницька,1,975,907.24,7443,3780,284568,0,0,81.5,221.5
2020,Психіатричні,Черкаська,2,545,565,3077,1356,151711,27216,20,61,244.5
2020,Психіатричні,Чернівецька,1,460,512.8,4558,2532,129391,30067,527,84,192.5
2020,Психіатричні,Чернігівська,1,701,722.4,3951,1449,189559,113232,421,110.5,299
2020,Психіатричні,м.Київ,5,2285,2345,7017,313,601397,118636,2625,309.25,657
2020,Психіатричні,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Вінницька,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Волинська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Дніпропетровська,1,110,120,2385,308,34065,283989,517,54,79
2020,Наркологічні,Донецька,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Житомирська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Закарпатська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Запорізька,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Івано-Франківська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Київська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Луганська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Львівська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Миколаївська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Одеська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Полтавська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Рівненська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Сумська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Тернопільська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Харківська,1,100,100,4728,325,36321,0,0,23.25,48.25
2020,Наркологічні,Херсонська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Хмельницька,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Черкаська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Чернівецька,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,Чернігівська,0,0,0,0,0,0,0,0,0,0
2020,Наркологічні,м.Київ,1,218,218,6671,718,27247,61310,0,55.25,117.75
2020,Наркологічні,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Вінницька,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Волинська,1,50,66,388,129,18992,0,0,5.25,24
2020,"Лікарня ""Хоспіс""",Дніпропетровська,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Донецька,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Житомирська,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Закарпатська,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Запорізька,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Івано-Франківська,1,30,30,291,117,11054,0,505,6,23.75
2020,"Лікарня ""Хоспіс""",Київська,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Кіровоградська,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Луганська,0,0,0,0,0,0,0,0,0,0
2020,"Лікарня ""Хоспіс""",Львівська,2,60,60,260,83,17145,512,512,9.25,21.5
2020,"Лікарня ""Хоспіс""",Миколаївська,0,0,0,0,0,0,0,0,0,0
